Time;Open;High;Low;Close;Volume;Spread
2015.12.29 10:34;11,08;11,08;11,08;11,08;1;1
2015.12.29 10:35;11,03;11,03;11,03;11,03;2;1
2015.12.29 10:50;11,04;11,04;11,04;11,04;1;1
2015.12.29 10:55;11,05;11,05;11,05;11,05;1;1
2015.12.29 10:58;11,05;11,05;11,05;11,05;1;1
2015.12.29 11:02;11,05;11,05;11,05;11,05;1;1
2015.12.29 11:05;11,05;11,05;11,05;11,05;1;1
2015.12.29 12:14;11,05;11,05;11,05;11,05;1;1
2015.12.29 12:19;11,05;11,05;11,05;11,05;1;1
2015.12.29 12:26;11,04;11,04;11,04;11,04;1;1
2015.12.29 12:31;11,02;11,02;11,02;11,02;1;1
2015.12.29 13:54;11,04;11,04;11,01;11,01;5;1
2015.12.29 14:43;11,04;11,04;11,04;11,04;1;1
2015.12.29 14:45;11,04;11,04;11,01;11,01;2;1
2015.12.29 15:11;11,01;11,01;11,00;11,00;27;1
2015.12.29 15:15;11,00;11,00;11,00;11,00;2;1
2015.12.29 15:44;11,00;11,00;11,00;11,00;5;1
2015.12.29 15:50;10,96;10,96;10,95;10,95;4;1
2015.12.29 15:51;10,95;10,95;10,95;10,95;1;1
2015.12.29 15:57;10,99;10,99;10,99;10,99;1;1
2015.12.29 16:37;10,98;10,98;10,98;10,98;1;1
2015.12.29 16:55;10,95;10,95;10,91;10,91;4;1
2015.12.29 17:02;10,92;10,92;10,90;10,90;8;1
2015.12.29 17:03;10,90;10,90;10,90;10,90;5;1
2015.12.29 17:05;10,90;10,90;10,89;10,89;3;1
2015.12.29 17:17;10,95;10,95;10,95;10,95;1;1
2015.12.29 17:21;10,97;10,97;10,97;10,97;1;1
2015.12.29 17:22;10,97;10,97;10,97;10,97;1;1
2015.12.29 17:23;10,98;10,98;10,98;10,98;1;1
2015.12.29 17:42;10,98;10,98;10,96;10,96;10;1
2015.12.28 10:36;11,06;11,06;11,06;11,06;1;1
2015.12.28 11:27;11,06;11,06;11,06;11,06;4;1
2015.12.28 11:42;11,07;11,07;11,07;11,07;2;1
2015.12.28 12:25;11,09;11,09;11,09;11,09;4;1
2015.12.28 12:31;11,08;11,08;11,08;11,08;3;1
2015.12.28 12:45;11,08;11,08;11,08;11,08;1;1
2015.12.28 12:47;11,02;11,02;11,00;11,00;3;1
2015.12.28 12:57;11,05;11,05;11,05;11,05;1;1
2015.12.28 13:12;11,05;11,05;11,05;11,05;3;1
2015.12.28 13:16;11,05;11,05;11,05;11,05;1;1
2015.12.28 13:41;11,05;11,05;11,05;11,05;1;1
2015.12.28 14:14;11,05;11,05;11,05;11,05;1;1
2015.12.28 14:15;11,05;11,05;11,04;11,05;6;1
2015.12.28 14:16;11,05;11,05;11,05;11,05;1;1
2015.12.28 15:08;11,05;11,05;11,05;11,05;2;1
2015.12.28 15:21;11,05;11,05;11,05;11,05;1;1
2015.12.28 15:37;11,04;11,04;11,04;11,04;1;1
2015.12.28 15:39;11,04;11,04;11,04;11,04;1;1
2015.12.28 16:12;11,04;11,04;11,04;11,04;1;1
2015.12.28 16:23;11,04;11,04;11,04;11,04;1;1
2015.12.28 17:35;11,04;11,04;11,00;11,00;10;1
2015.12.23 10:00;11,08;11,08;11,08;11,08;1;1
2015.12.23 10:03;11,13;11,13;11,13;11,13;1;1
2015.12.23 10:13;11,12;11,12;11,12;11,12;2;1
2015.12.23 10:18;11,12;11,12;11,12;11,12;1;1
2015.12.23 10:26;11,10;11,10;11,10;11,10;1;1
2015.12.23 10:27;11,08;11,10;11,08;11,10;2;1
2015.12.23 10:31;11,10;11,13;11,10;11,13;3;1
2015.12.23 10:32;11,08;11,13;11,08;11,11;7;1
2015.12.23 10:37;11,08;11,09;11,08;11,09;2;1
2015.12.23 10:39;11,09;11,09;11,09;11,09;1;1
2015.12.23 10:40;11,11;11,11;11,11;11,11;1;1
2015.12.23 10:43;11,08;11,12;11,08;11,12;2;1
2015.12.23 10:44;11,14;11,14;11,14;11,14;1;1
2015.12.23 10:46;11,08;11,08;11,08;11,08;2;1
2015.12.23 10:47;11,08;11,08;11,08;11,08;1;1
2015.12.23 10:51;11,08;11,08;11,08;11,08;1;1
2015.12.23 10:52;11,08;11,08;11,08;11,08;1;1
2015.12.23 10:53;11,08;11,08;11,08;11,08;1;1
2015.12.23 10:55;11,11;11,11;11,11;11,11;1;1
2015.12.23 11:05;11,14;11,14;11,14;11,14;1;1
2015.12.23 11:16;11,14;11,14;11,14;11,14;1;1
2015.12.23 11:32;11,09;11,09;11,09;11,09;1;1
2015.12.23 11:40;11,13;11,13;11,13;11,13;1;1
2015.12.23 12:05;11,13;11,13;11,13;11,13;1;1
2015.12.23 12:11;11,13;11,13;11,13;11,13;1;1
2015.12.23 12:35;11,14;11,14;11,14;11,14;1;1
2015.12.23 12:44;11,13;11,14;11,13;11,14;2;1
2015.12.23 12:47;11,13;11,13;11,13;11,13;1;1
2015.12.23 13:11;11,13;11,13;11,13;11,13;1;1
2015.12.23 13:50;11,12;11,13;11,12;11,13;3;1
2015.12.23 14:02;11,12;11,12;11,12;11,12;2;1
2015.12.23 14:50;11,12;11,13;11,09;11,13;3;1
2015.12.23 14:51;11,12;11,12;11,12;11,12;1;1
2015.12.23 14:52;11,06;11,11;11,06;11,11;2;1
2015.12.23 15:03;11,12;11,12;11,12;11,12;1;1
2015.12.23 15:11;11,10;11,10;11,10;11,10;1;1
2015.12.23 15:17;11,08;11,08;11,08;11,08;1;1
2015.12.23 15:37;11,06;11,06;11,06;11,06;3;1
2015.12.23 15:58;11,04;11,04;11,04;11,04;2;1
2015.12.23 16:40;11,02;11,06;11,00;11,06;6;1
2015.12.23 17:11;11,04;11,05;11,04;11,05;3;1
2015.12.23 17:23;11,04;11,04;11,04;11,04;1;1
2015.12.23 17:24;11,04;11,04;11,04;11,04;4;1
2015.12.23 17:28;11,03;11,03;11,03;11,03;1;1
2015.12.23 17:30;11,04;11,04;11,04;11,04;1;1
2015.12.23 17:31;11,04;11,04;11,04;11,04;1;1
2015.12.23 17:37;11,04;11,04;11,04;11,04;1;1
2015.12.23 17:40;11,04;11,04;11,04;11,04;1;1
2015.12.23 17:43;11,05;11,06;11,05;11,06;2;1
2015.12.23 17:46;11,06;11,06;11,06;11,06;1;1
2015.12.23 17:47;11,06;11,06;11,06;11,06;9;1
2015.12.22 10:00;11,16;11,16;11,16;11,16;2;1
2015.12.22 10:15;11,15;11,15;11,15;11,15;1;1
2015.12.22 10:18;11,10;11,15;11,10;11,15;2;1
2015.12.22 10:21;11,10;11,10;11,10;11,10;1;1
2015.12.22 10:34;11,10;11,12;11,10;11,12;2;1
2015.12.22 10:37;11,10;11,10;11,10;11,10;1;1
2015.12.22 10:38;11,10;11,10;11,10;11,10;6;1
2015.12.22 10:40;11,10;11,10;11,10;11,10;1;1
2015.12.22 10:43;11,10;11,10;11,10;11,10;2;1
2015.12.22 10:46;11,05;11,05;11,05;11,05;4;1
2015.12.22 10:48;11,08;11,08;11,08;11,08;2;1
2015.12.22 10:57;11,07;11,07;11,07;11,07;1;1
2015.12.22 10:59;11,07;11,07;11,07;11,07;1;1
2015.12.22 11:02;11,07;11,08;11,07;11,08;2;1
2015.12.22 11:18;11,08;11,08;11,08;11,08;1;1
2015.12.22 11:25;11,07;11,08;11,07;11,08;2;1
2015.12.22 11:39;11,07;11,07;11,07;11,07;1;1
2015.12.22 11:42;11,07;11,07;11,07;11,07;1;1
2015.12.22 11:49;11,08;11,08;11,08;11,08;1;1
2015.12.22 11:50;11,08;11,08;11,08;11,08;1;1
2015.12.22 11:58;11,06;11,06;11,01;11,01;3;1
2015.12.22 11:59;11,06;11,06;11,06;11,06;1;1
2015.12.22 12:00;11,05;11,05;11,05;11,05;2;1
2015.12.22 12:15;11,04;11,04;11,04;11,04;1;1
2015.12.22 12:38;11,00;11,00;11,00;11,00;10;1
2015.12.22 12:41;11,00;11,00;11,00;11,00;1;1
2015.12.22 12:44;11,00;11,00;11,00;11,00;1;1
2015.12.22 12:48;10,99;10,99;10,99;10,99;2;1
2015.12.22 12:50;10,99;10,99;10,99;10,99;2;1
2015.12.22 12:51;11,00;11,00;11,00;11,00;1;1
2015.12.22 12:57;11,00;11,00;11,00;11,00;1;1
2015.12.22 13:03;11,00;11,00;11,00;11,00;3;1
2015.12.22 13:05;11,06;11,06;11,06;11,06;1;1
2015.12.22 13:14;11,00;11,00;11,00;11,00;2;1
2015.12.22 13:16;11,02;11,02;11,02;11,02;1;1
2015.12.22 13:19;11,06;11,06;11,06;11,06;1;1
2015.12.22 13:22;11,01;11,01;11,01;11,01;1;1
2015.12.22 13:25;11,01;11,01;11,01;11,01;1;1
2015.12.22 13:29;11,00;11,00;11,00;11,00;1;1
2015.12.22 13:35;11,01;11,01;11,01;11,01;1;1
2015.12.22 13:45;11,00;11,06;11,00;11,06;2;1
2015.12.22 13:54;11,00;11,00;11,00;11,00;2;1
2015.12.22 14:01;11,00;11,00;11,00;11,00;1;1
2015.12.22 14:17;11,00;11,00;11,00;11,00;5;1
2015.12.22 14:19;11,00;11,00;11,00;11,00;1;1
2015.12.22 14:28;11,02;11,02;11,02;11,02;2;1
2015.12.22 14:44;11,00;11,00;11,00;11,00;4;1
2015.12.22 14:45;11,00;11,00;11,00;11,00;2;1
2015.12.22 15:10;11,00;11,00;11,00;11,00;1;1
2015.12.22 15:20;11,00;11,00;11,00;11,00;1;1
2015.12.22 15:33;11,00;11,00;11,00;11,00;1;1
2015.12.22 15:38;11,00;11,00;11,00;11,00;1;1
2015.12.22 16:03;11,00;11,00;11,00;11,00;2;1
2015.12.22 16:05;10,99;10,99;10,99;10,99;2;1
2015.12.22 16:07;11,00;11,00;11,00;11,00;1;1
2015.12.22 16:08;10,99;10,99;10,99;10,99;1;1
2015.12.22 16:09;11,00;11,00;11,00;11,00;1;1
2015.12.22 16:14;11,00;11,05;11,00;11,05;3;1
2015.12.22 16:15;11,00;11,00;11,00;11,00;1;1
2015.12.22 16:18;11,00;11,00;11,00;11,00;2;1
2015.12.22 16:28;11,04;11,04;11,04;11,04;1;1
2015.12.22 16:29;11,00;11,00;11,00;11,00;1;1
2015.12.22 16:33;11,00;11,00;11,00;11,00;3;1
2015.12.22 16:47;11,00;11,00;11,00;11,00;6;1
2015.12.22 16:52;11,02;11,02;11,02;11,02;2;1
2015.12.22 16:53;11,02;11,02;11,02;11,02;1;1
2015.12.22 17:01;11,00;11,00;11,00;11,00;1;1
2015.12.22 17:04;10,99;10,99;10,99;10,99;1;1
2015.12.22 17:06;11,00;11,00;11,00;11,00;1;1
2015.12.22 17:14;10,98;10,98;10,98;10,98;2;1
2015.12.22 17:19;10,97;11,02;10,96;11,02;4;1
2015.12.22 17:24;10,98;10,98;10,98;10,98;1;1
2015.12.22 17:28;11,02;11,02;11,02;11,02;1;1
2015.12.22 17:34;10,98;10,98;10,98;10,98;1;1
2015.12.22 17:39;10,98;10,98;10,98;10,98;1;1
2015.12.22 17:44;10,98;11,02;10,98;11,02;3;1
2015.12.22 17:49;10,98;10,98;10,98;10,98;1;1
2015.12.22 17:53;10,98;10,98;10,95;10,95;2;1
2015.12.22 17:54;11,02;11,08;11,02;11,08;8;1
2015.12.21 10:01;11,15;11,15;11,15;11,15;2;1
2015.12.21 10:04;11,16;11,16;11,12;11,12;3;1
2015.12.21 10:05;11,11;11,11;11,11;11,11;3;1
2015.12.21 10:06;11,14;11,14;11,14;11,14;1;1
2015.12.21 10:10;11,13;11,13;11,13;11,13;1;1
2015.12.21 10:11;11,13;11,13;11,10;11,10;2;1
2015.12.21 10:15;11,14;11,14;11,14;11,14;1;1
2015.12.21 10:19;11,13;11,13;11,13;11,13;2;1
2015.12.21 10:22;11,15;11,15;11,15;11,15;1;1
2015.12.21 10:23;11,15;11,15;11,15;11,15;1;1
2015.12.21 10:25;11,16;11,16;11,15;11,15;3;1
2015.12.21 10:28;11,16;11,16;11,16;11,16;1;1
2015.12.21 10:30;11,15;11,15;11,13;11,13;2;1
2015.12.21 10:32;11,15;11,15;11,15;11,15;1;1
2015.12.21 10:34;11,13;11,13;11,13;11,13;1;1
2015.12.21 10:37;11,14;11,14;11,14;11,14;2;1
2015.12.21 10:39;11,14;11,15;11,14;11,15;2;1
2015.12.21 10:44;11,14;11,14;11,14;11,14;2;1
2015.12.21 10:46;11,15;11,15;11,15;11,15;1;1
2015.12.21 10:48;11,15;11,15;11,14;11,14;5;1
2015.12.21 10:49;11,16;11,16;11,16;11,16;1;1
2015.12.21 10:57;11,15;11,16;11,15;11,15;4;1
2015.12.21 11:04;11,15;11,15;11,15;11,15;1;1
2015.12.21 11:06;11,15;11,15;11,15;11,15;1;1
2015.12.21 11:08;11,14;11,14;11,13;11,13;3;1
2015.12.21 11:10;11,14;11,14;11,14;11,14;3;1
2015.12.21 11:11;11,13;11,13;11,13;11,13;1;1
2015.12.21 11:12;11,14;11,14;11,14;11,14;1;1
2015.12.21 11:19;11,13;11,13;11,13;11,13;1;1
2015.12.21 11:20;11,14;11,14;11,13;11,13;2;1
2015.12.21 11:24;11,14;11,14;11,14;11,14;1;1
2015.12.21 11:29;11,13;11,13;11,10;11,12;3;1
2015.12.21 11:33;11,10;11,10;11,10;11,10;2;1
2015.12.21 11:35;11,05;11,05;11,05;11,05;1;1
2015.12.21 11:36;11,09;11,10;11,09;11,10;2;1
2015.12.21 11:37;11,10;11,10;11,10;11,10;1;1
2015.12.21 11:41;11,10;11,10;11,10;11,10;1;1
2015.12.21 11:47;11,10;11,10;11,10;11,10;1;1
2015.12.21 11:53;11,10;11,10;11,10;11,10;4;1
2015.12.21 11:58;11,10;11,10;11,10;11,10;1;1
2015.12.21 12:07;11,09;11,10;11,09;11,10;2;1
2015.12.21 12:13;11,10;11,10;11,10;11,10;1;1
2015.12.21 12:14;11,05;11,10;11,05;11,10;2;1
2015.12.21 12:17;11,10;11,10;11,10;11,10;1;1
2015.12.21 12:20;11,10;11,10;11,05;11,05;2;1
2015.12.21 12:21;11,10;11,10;11,10;11,10;1;1
2015.12.21 12:22;11,09;11,09;11,09;11,09;1;1
2015.12.21 12:24;11,09;11,09;11,09;11,09;2;1
2015.12.21 12:29;11,08;11,08;11,08;11,08;2;1
2015.12.21 12:32;11,08;11,08;11,08;11,08;2;1
2015.12.21 12:50;11,10;11,10;11,10;11,10;1;1
2015.12.21 13:27;11,09;11,09;11,09;11,09;1;1
2015.12.21 13:42;11,10;11,10;11,10;11,10;2;1
2015.12.21 13:43;11,10;11,10;11,10;11,10;1;1
2015.12.21 13:53;11,05;11,05;11,05;11,05;1;1
2015.12.21 13:55;11,05;11,05;11,05;11,05;1;1
2015.12.21 14:10;11,04;11,04;11,04;11,04;1;1
2015.12.21 14:18;11,05;11,05;11,05;11,05;1;1
2015.12.21 14:21;11,04;11,04;11,04;11,04;1;1
2015.12.21 14:30;11,05;11,05;11,05;11,05;1;1
2015.12.21 14:36;11,04;11,04;11,04;11,04;1;1
2015.12.21 14:37;11,04;11,04;11,04;11,04;1;1
2015.12.21 14:42;11,04;11,04;11,04;11,04;1;1
2015.12.21 14:54;11,05;11,05;11,05;11,05;1;1
2015.12.21 15:04;11,05;11,05;11,04;11,04;4;1
2015.12.21 15:06;11,04;11,04;11,04;11,04;1;1
2015.12.21 15:07;11,04;11,04;11,01;11,01;2;1
2015.12.21 15:21;11,04;11,04;11,04;11,04;1;1
2015.12.21 15:23;11,04;11,04;11,04;11,04;2;1
2015.12.21 15:30;11,04;11,04;11,04;11,04;2;1
2015.12.21 15:37;11,07;11,07;11,07;11,07;1;1
2015.12.21 15:43;11,07;11,07;11,07;11,07;1;1
2015.12.21 16:12;11,07;11,07;11,05;11,05;2;1
2015.12.21 16:19;11,04;11,04;11,02;11,02;8;1
2015.12.21 16:20;11,01;11,01;11,00;11,00;5;1
2015.12.21 16:24;11,01;11,01;10,96;10,96;10;1
2015.12.21 16:25;10,97;10,97;10,95;10,95;4;1
2015.12.21 16:31;11,07;11,07;11,07;11,07;1;1
2015.12.21 16:36;11,07;11,07;11,07;11,07;3;1
2015.12.21 16:38;11,07;11,07;11,05;11,05;3;1
2015.12.21 16:40;11,07;11,07;11,07;11,07;2;1
2015.12.21 16:56;11,07;11,07;11,07;11,07;1;1
2015.12.21 17:03;11,07;11,07;11,07;11,07;3;1
2015.12.21 17:06;11,05;11,05;11,01;11,01;3;1
2015.12.21 17:18;11,02;11,02;11,02;11,02;1;1
2015.12.21 17:19;11,02;11,02;11,01;11,01;3;1
2015.12.21 17:20;11,01;11,01;11,01;11,01;1;1
2015.12.21 17:35;11,01;11,01;11,00;11,00;2;1
2015.12.21 17:48;11,01;11,01;11,01;11,01;1;1
2015.12.21 17:50;11,04;11,04;11,04;11,04;1;1
2015.12.21 17:54;11,01;11,05;11,01;11,05;6;1
2015.12.18 10:27;11,08;11,08;11,08;11,08;1;1
2015.12.18 10:32;11,08;11,08;11,02;11,02;3;1
2015.12.18 10:33;11,08;11,08;11,08;11,08;1;1
2015.12.18 10:34;11,08;11,08;11,08;11,08;1;1
2015.12.18 10:36;11,08;11,08;11,08;11,08;1;1
2015.12.18 10:38;11,08;11,09;11,04;11,09;3;1
2015.12.18 10:40;11,04;11,04;11,01;11,01;5;1
2015.12.18 10:43;11,00;11,00;10,99;10,99;2;1
2015.12.18 10:45;10,99;11,00;10,99;11,00;2;1
2015.12.18 10:47;10,99;10,99;10,99;10,99;3;1
2015.12.18 10:48;11,00;11,00;11,00;11,00;1;1
2015.12.18 10:50;11,00;11,00;11,00;11,00;1;1
2015.12.18 10:51;11,00;11,00;10,99;11,00;4;1
2015.12.18 10:52;11,00;11,00;11,00;11,00;1;1
2015.12.18 10:55;11,09;11,09;11,09;11,09;1;1
2015.12.18 10:58;11,08;11,09;11,03;11,03;12;1
2015.12.18 10:59;11,03;11,09;10,95;11,09;5;1
2015.12.18 11:02;11,09;11,09;11,09;11,09;1;1
2015.12.18 11:06;11,09;11,09;11,09;11,09;2;1
2015.12.18 11:17;11,08;11,09;11,08;11,09;2;1
2015.12.18 11:20;11,05;11,05;11,05;11,05;2;1
2015.12.18 11:21;11,01;11,01;10,99;10,99;3;1
2015.12.18 11:23;11,08;11,08;11,07;11,08;3;1
2015.12.18 11:24;11,06;11,08;10,99;11,08;4;1
2015.12.18 11:25;10,99;11,14;10,99;11,09;11;1
2015.12.18 11:27;11,09;11,11;11,04;11,04;6;1
2015.12.18 11:29;11,09;11,09;11,09;11,09;1;1
2015.12.18 11:30;11,00;11,00;11,00;11,00;1;1
2015.12.18 11:32;11,09;11,09;11,09;11,09;1;1
2015.12.18 11:48;11,11;11,11;11,11;11,11;2;1
2015.12.18 11:52;11,11;11,11;11,03;11,03;7;1
2015.12.18 11:53;11,06;11,06;11,06;11,06;1;1
2015.12.18 12:01;11,10;11,10;11,10;11,10;1;1
2015.12.18 12:03;11,10;11,10;11,09;11,09;2;1
2015.12.18 12:04;11,09;11,09;11,09;11,09;1;1
2015.12.18 12:22;11,09;11,09;11,09;11,09;2;1
2015.12.18 12:27;11,09;11,09;11,08;11,09;4;1
2015.12.18 12:28;11,08;11,08;11,08;11,08;3;1
2015.12.18 12:33;11,07;11,07;11,07;11,07;1;1
2015.12.18 12:35;11,07;11,07;11,07;11,07;1;1
2015.12.18 12:39;11,07;11,07;11,07;11,07;1;1
2015.12.18 12:42;11,09;11,09;11,07;11,07;5;1
2015.12.18 12:43;11,04;11,04;11,04;11,04;1;1
2015.12.18 12:44;11,04;11,04;11,04;11,04;1;1
2015.12.18 12:52;11,09;11,09;11,09;11,09;2;1
2015.12.18 12:57;11,04;11,04;11,04;11,04;1;1
2015.12.18 13:03;11,09;11,09;11,09;11,09;1;1
