Time;Open;High;Low;Close;Volume;Spread
2015.12.17 11:54;7,42;7,42;7,42;7,42;1;1
2015.12.17 12:06;7,42;7,42;7,42;7,42;5;1
2015.12.17 13:22;7,45;7,46;7,45;7,46;4;1
2015.12.17 13:23;7,44;7,44;7,44;7,44;3;1
2015.12.17 13:25;7,46;7,46;7,46;7,46;2;1
2015.12.17 13:26;7,46;7,47;7,46;7,47;3;1
2015.12.17 13:27;7,48;7,48;7,48;7,48;1;1
2015.12.17 13:30;7,48;7,48;7,48;7,48;1;1
2015.12.17 13:37;7,47;7,47;7,47;7,47;1;1
2015.12.17 13:48;7,48;7,49;7,47;7,47;13;1
2015.12.17 14:05;7,46;7,46;7,46;7,46;1;1
2015.12.17 14:10;7,47;7,47;7,47;7,47;3;1
2015.12.17 14:19;7,47;7,47;7,47;7,47;9;1
2015.12.17 14:21;7,47;7,47;7,47;7,47;1;1
2015.12.17 14:36;7,43;7,43;7,43;7,43;1;1
2015.12.17 15:03;7,38;7,38;7,38;7,38;1;1
2015.12.17 15:18;7,44;7,44;7,43;7,43;2;1
2015.12.17 15:43;7,28;7,28;7,28;7,28;1;1
2015.12.16 10:00;7,00;7,00;7,00;7,00;1;1
2015.12.16 10:41;6,95;6,95;6,95;6,95;2;1
2015.12.16 10:59;6,83;6,83;6,81;6,81;4;1
2015.12.16 11:31;6,94;6,94;6,94;6,94;1;1
2015.12.16 12:31;6,90;6,90;6,90;6,90;1;1
2015.12.16 12:56;6,87;6,87;6,87;6,87;1;1
2015.12.16 12:57;6,81;6,81;6,76;6,76;4;1
2015.12.16 13:09;6,89;6,89;6,86;6,86;4;1
2015.12.16 13:11;6,89;6,90;6,89;6,90;3;1
2015.12.16 13:12;6,81;6,81;6,81;6,81;3;1
2015.12.16 13:13;6,94;6,95;6,94;6,95;2;1
2015.12.16 13:35;7,00;7,00;7,00;7,00;1;1
2015.12.16 13:36;7,00;7,00;7,00;7,00;1;1
2015.12.16 13:38;7,00;7,00;7,00;7,00;3;1
2015.12.16 13:44;7,00;7,00;7,00;7,00;2;1
2015.12.16 13:49;7,00;7,00;7,00;7,00;1;1
2015.12.16 13:52;7,00;7,00;7,00;7,00;1;1
2015.12.16 14:15;7,00;7,00;7,00;7,00;1;1
2015.12.16 14:18;7,00;7,00;7,00;7,00;2;1
2015.12.16 14:19;7,00;7,00;7,00;7,00;4;1
2015.12.16 14:20;7,00;7,00;7,00;7,00;7;1
2015.12.16 14:21;7,00;7,00;7,00;7,00;3;1
2015.12.16 14:23;7,00;7,00;7,00;7,00;7;1
2015.12.16 14:24;7,00;7,00;7,00;7,00;1;1
2015.12.16 14:27;7,03;7,05;7,03;7,05;3;1
2015.12.16 14:55;7,08;7,09;7,08;7,09;2;1
2015.12.16 14:58;7,07;7,07;7,07;7,07;3;1
2015.12.16 14:59;7,08;7,08;7,08;7,08;2;1
2015.12.16 15:09;6,95;6,95;6,95;6,95;1;1
2015.12.16 15:35;7,02;7,02;7,00;7,00;4;1
2015.12.16 15:36;7,00;7,00;7,00;7,00;24;1
2015.12.16 15:39;7,10;7,10;7,09;7,10;6;1
2015.12.16 15:40;7,10;7,10;7,10;7,10;1;1
2015.12.16 16:21;6,91;6,91;6,91;6,91;1;1
2015.12.16 16:49;7,02;7,04;7,02;7,04;7;1
2015.12.16 16:50;7,05;7,10;7,04;7,10;9;1
2015.12.15 10:04;7,05;7,05;6,62;6,62;5;1
2015.12.15 10:05;6,85;6,85;6,84;6,84;5;1
2015.12.15 10:06;6,84;6,84;6,84;6,84;2;1
2015.12.15 10:07;6,83;6,91;6,83;6,91;3;1
2015.12.15 10:08;6,84;6,84;6,84;6,84;1;1
2015.12.15 10:35;7,00;7,00;7,00;7,00;1;1
2015.12.15 10:37;7,00;7,00;6,81;6,81;17;1
2015.12.15 10:38;6,81;6,81;6,81;6,81;2;1
2015.12.15 10:40;6,81;6,81;6,81;6,81;1;1
2015.12.15 10:59;6,91;6,91;6,91;6,91;2;1
2015.12.15 11:00;6,91;6,91;6,91;6,91;1;1
2015.12.15 11:49;6,91;6,91;6,91;6,91;1;1
2015.12.15 13:41;7,00;7,00;7,00;7,00;1;1
2015.12.15 15:15;6,91;6,91;6,91;6,91;22;1
2015.12.15 15:35;7,00;7,00;7,00;7,00;1;1
2015.12.15 15:40;7,00;7,00;7,00;7,00;2;1
2015.12.15 15:56;7,00;7,00;7,00;7,00;1;1
2015.12.14 10:06;6,72;6,72;6,62;6,62;4;1
2015.12.14 10:43;6,72;6,72;6,72;6,72;1;1
2015.12.14 10:54;6,72;6,72;6,72;6,72;1;1
2015.12.14 10:59;6,81;6,81;6,81;6,81;1;1
2015.12.14 16:50;7,03;7,05;6,74;6,74;5;1
2015.12.11 10:47;6,86;6,86;6,86;6,86;3;1
2015.12.11 10:50;6,72;6,72;6,72;6,72;1;1
2015.12.11 10:54;6,76;6,76;6,76;6,76;2;1
2015.12.11 10:55;6,76;6,81;6,76;6,81;4;1
2015.12.11 10:56;6,81;6,81;6,81;6,81;1;1
2015.12.11 11:00;6,76;6,76;6,76;6,76;1;1
2015.12.11 11:01;6,76;6,76;6,76;6,76;1;1
2015.12.11 11:02;6,76;6,76;6,76;6,76;1;1
2015.12.11 11:03;6,76;6,76;6,76;6,76;1;1
2015.12.11 11:23;6,81;6,81;6,81;6,81;7;1
2015.12.11 11:35;6,82;6,82;6,81;6,81;5;1
2015.12.11 11:40;6,87;6,87;6,87;6,87;3;1
2015.12.11 11:43;6,86;6,86;6,86;6,86;1;1
2015.12.11 12:10;6,89;6,89;6,89;6,89;1;1
2015.12.11 12:11;6,89;6,89;6,89;6,89;3;1
2015.12.11 12:12;6,89;6,89;6,89;6,89;2;1
2015.12.11 12:13;6,91;6,91;6,91;6,91;2;1
2015.12.11 12:14;6,91;6,91;6,91;6,91;3;1
2015.12.11 12:55;6,91;6,91;6,91;6,91;10;1
2015.12.11 13:43;6,93;6,93;6,93;6,93;2;1
2015.12.10 10:16;6,81;6,81;6,76;6,76;3;1
2015.12.10 10:22;6,81;6,81;6,79;6,79;2;1
2015.12.10 12:00;6,82;6,82;6,81;6,81;5;1
2015.12.10 12:01;6,81;6,81;6,81;6,81;8;1
2015.12.10 12:09;6,81;6,81;6,81;6,81;1;1
2015.12.10 16:54;6,81;6,81;6,73;6,73;4;1
2015.12.09 10:07;6,76;6,77;6,64;6,64;5;1
2015.12.09 10:13;6,73;6,78;6,73;6,78;3;1
2015.12.09 10:16;6,71;6,71;6,71;6,71;2;1
2015.12.09 10:17;6,78;6,78;6,78;6,78;1;1
2015.12.09 10:18;6,69;6,69;6,69;6,69;1;1
2015.12.09 10:24;6,78;6,79;6,78;6,79;3;1
2015.12.09 10:35;6,72;6,72;6,72;6,72;1;1
2015.12.09 10:45;6,81;6,81;6,81;6,81;1;1
2015.12.09 11:56;6,93;6,93;6,93;6,93;1;1
2015.12.09 12:02;7,05;7,09;7,05;7,08;4;1
2015.12.09 12:04;7,10;7,11;7,10;7,11;2;1
2015.12.09 12:05;7,14;7,14;7,14;7,14;2;1
2015.12.09 12:12;7,14;7,14;7,14;7,14;1;1
2015.12.09 12:15;7,14;7,14;7,14;7,14;1;1
2015.12.09 13:27;7,02;7,02;7,02;7,02;7;1
2015.12.09 14:16;6,87;6,87;6,87;6,87;1;1
2015.12.09 15:06;6,86;6,86;6,86;6,86;1;1
2015.12.09 15:10;7,02;7,02;7,02;7,02;2;1
2015.12.09 15:11;6,86;6,86;6,81;6,81;2;1
2015.12.09 16:33;6,87;7,02;6,87;7,02;5;1
2015.12.09 17:00;7,02;7,02;7,02;7,02;4;1
2015.12.08 10:08;6,72;6,72;6,70;6,71;7;1
2015.12.08 11:04;6,72;6,72;6,72;6,72;1;1
2015.12.08 12:30;6,72;6,76;6,72;6,76;5;1
2015.12.08 12:31;6,75;6,76;6,75;6,76;6;1
2015.12.08 12:32;6,76;6,76;6,76;6,76;4;1
2015.12.08 12:47;6,76;6,76;6,76;6,76;1;1
2015.12.08 15:33;6,71;6,71;6,71;6,71;1;1
2015.12.07 10:27;6,43;6,43;6,43;6,43;1;1
2015.12.07 10:28;6,43;6,43;6,43;6,43;1;1
2015.12.07 10:30;6,41;6,41;6,41;6,41;10;1
2015.12.07 10:34;6,52;6,52;6,52;6,52;4;1
2015.12.07 10:35;6,49;6,49;6,49;6,49;1;1
2015.12.07 10:37;6,52;6,52;6,52;6,52;9;1
2015.12.07 10:39;6,56;6,56;6,56;6,56;1;1
2015.12.07 10:41;6,56;6,56;6,56;6,56;3;1
2015.12.07 10:43;6,56;6,56;6,56;6,56;8;1
2015.12.07 10:45;6,71;6,73;6,71;6,73;5;1
2015.12.07 10:46;6,62;6,62;6,62;6,62;4;1
2015.12.07 10:47;6,62;6,62;6,62;6,62;1;1
2015.12.07 10:48;6,62;6,62;6,62;6,62;2;1
2015.12.07 11:00;6,69;6,70;6,69;6,70;4;1
2015.12.07 11:13;6,70;6,70;6,70;6,70;10;1
2015.12.07 11:19;6,79;6,79;6,79;6,79;1;1
2015.12.07 11:48;6,68;6,68;6,68;6,68;2;1
2015.12.07 11:52;6,69;6,69;6,62;6,69;11;1
2015.12.07 11:53;6,80;6,80;6,80;6,80;2;1
2015.12.07 12:09;6,90;6,91;6,90;6,91;3;1
2015.12.07 12:10;6,72;6,72;6,72;6,72;2;1
2015.12.07 12:13;6,91;6,91;6,91;6,91;1;1
2015.12.07 12:27;6,91;6,93;6,91;6,93;11;1
2015.12.07 12:28;6,93;6,93;6,93;6,93;12;1
2015.12.07 12:29;6,94;6,94;6,93;6,93;9;1
2015.12.07 12:30;6,93;6,94;6,93;6,93;3;1
2015.12.07 12:31;6,93;6,94;6,93;6,94;2;1
2015.12.07 12:36;7,00;7,02;7,00;7,02;2;1
2015.12.07 12:37;7,05;7,05;7,05;7,05;1;1
2015.12.07 12:40;7,11;7,11;7,11;7,11;1;1
2015.12.07 12:41;7,04;7,04;7,02;7,02;3;1
2015.12.07 12:42;7,04;7,04;7,04;7,04;1;1
2015.12.07 12:43;7,05;7,05;7,05;7,05;2;1
2015.12.07 13:00;6,91;6,91;6,91;6,91;1;1
2015.12.07 13:32;6,88;6,88;6,88;6,88;1;1
2015.12.07 13:35;6,76;6,76;6,76;6,76;1;1
2015.12.07 15:01;6,81;6,81;6,81;6,81;1;1
2015.12.07 15:14;6,74;6,74;6,74;6,74;1;1
2015.12.07 15:22;6,81;6,86;6,81;6,86;2;1
2015.12.07 15:54;6,76;6,76;6,76;6,76;1;1
2015.12.07 15:59;6,86;6,86;6,86;6,86;1;1
2015.12.07 16:10;6,76;6,76;6,76;6,76;1;1
2015.12.07 16:16;6,81;6,81;6,81;6,81;1;1
2015.12.07 16:18;6,76;6,76;6,76;6,76;1;1
2015.12.07 16:19;6,81;6,81;6,76;6,76;3;1
2015.12.07 16:20;6,81;6,81;6,81;6,81;1;1
2015.12.07 16:23;6,76;6,76;6,76;6,76;1;1
2015.12.07 16:24;6,81;6,81;6,81;6,81;4;1
2015.12.07 16:47;6,81;6,81;6,81;6,81;2;1
2015.12.07 16:48;6,84;6,91;6,84;6,91;11;1
2015.12.07 16:49;6,91;6,91;6,84;6,84;4;1
2015.12.07 16:54;6,91;7,05;6,91;7,05;7;1
2015.12.04 10:26;6,58;6,58;6,58;6,58;1;1
2015.12.04 10:28;6,75;6,75;6,75;6,75;1;1
2015.12.04 11:37;6,73;6,73;6,72;6,72;13;1
2015.12.04 11:38;6,73;6,73;6,73;6,73;1;1
2015.12.04 11:40;6,74;6,74;6,71;6,71;16;1
2015.12.04 11:41;6,71;6,71;6,71;6,71;2;1
2015.12.04 11:43;6,71;6,72;6,71;6,72;4;1
2015.12.04 11:44;6,72;6,72;6,72;6,72;1;1
2015.12.04 11:45;6,72;6,72;6,72;6,72;1;1
2015.12.04 11:46;6,69;6,69;6,69;6,69;1;1
2015.12.04 11:58;6,65;6,65;6,65;6,65;1;1
2015.12.04 12:01;6,75;6,75;6,75;6,75;1;1
2015.12.04 12:05;6,58;6,58;6,58;6,58;2;1
2015.12.04 12:06;6,75;6,75;6,75;6,75;1;1
2015.12.04 12:10;6,57;6,57;6,45;6,45;9;1
2015.12.04 12:11;6,71;6,71;6,71;6,71;1;1
2015.12.04 12:29;6,72;6,72;6,72;6,72;1;1
2015.12.04 12:42;6,75;6,75;6,75;6,75;1;1
2015.12.04 13:20;6,67;6,67;6,67;6,67;1;1
2015.12.04 14:47;6,53;6,70;6,53;6,70;2;1
2015.12.04 16:19;6,54;6,54;6,54;6,54;1;1
2015.12.04 16:54;6,61;6,61;6,45;6,45;4;1
2015.12.04 17:00;6,45;6,45;6,45;6,45;2;1
2015.12.03 10:11;6,72;6,72;6,72;6,72;3;1
2015.12.03 10:12;6,62;6,62;6,61;6,61;3;1
2015.12.03 10:15;6,72;6,72;6,72;6,72;1;1
2015.12.03 10:48;6,76;6,76;6,76;6,76;1;1
2015.12.03 10:51;6,78;6,78;6,78;6,78;1;1
2015.12.03 11:02;6,88;6,88;6,88;6,88;1;1
2015.12.03 11:13;6,84;6,84;6,62;6,62;5;1
2015.12.03 11:17;6,83;6,83;6,83;6,83;1;1
2015.12.03 12:02;6,83;6,83;6,83;6,83;1;1
2015.12.03 14:46;6,65;6,65;6,65;6,65;11;1
2015.12.03 15:27;6,66;6,66;6,66;6,66;2;1
2015.12.03 15:28;6,66;6,66;6,66;6,66;1;1
2015.12.03 16:50;6,75;6,75;6,75;6,75;1;1
2015.12.02 10:30;6,34;6,34;6,29;6,29;2;1
2015.12.02 10:43;6,26;6,26;6,26;6,26;1;1
2015.12.02 11:34;6,54;6,62;6,54;6,54;3;1
2015.12.02 12:32;6,60;6,61;6,60;6,61;3;1
2015.12.02 12:45;6,44;6,44;6,44;6,44;1;1
2015.12.02 13:43;6,39;6,39;6,39;6,39;1;1
2015.12.02 14:31;6,55;6,61;6,55;6,60;9;1
2015.12.02 15:47;6,43;6,43;6,43;6,43;1;1
2015.12.02 16:00;6,39;6,39;6,32;6,32;19;1
2015.12.02 16:01;6,31;6,37;6,29;6,37;8;1
2015.12.01 10:09;6,58;6,58;6,58;6,58;2;1
2015.12.01 10:10;6,44;6,44;6,44;6,44;1;1
2015.12.01 10:16;6,49;6,49;6,49;6,49;1;1
2015.12.01 12:46;6,35;6,35;6,33;6,33;2;1
2015.12.01 12:47;6,33;6,33;6,33;6,33;2;1
2015.12.01 13:03;6,34;6,34;6,34;6,34;1;1
2015.12.01 14:53;6,36;6,36;6,36;6,36;1;1
2015.12.01 15:42;6,36;6,36;6,35;6,35;2;1
2015.12.01 16:40;6,35;6,35;6,35;6,35;4;1
2015.12.01 17:00;6,35;6,35;6,35;6,35;3;1
2015.11.30 10:28;6,52;6,61;6,52;6,61;2;1
2015.11.30 10:48;6,38;6,38;6,38;6,38;1;1
2015.11.30 11:12;6,35;6,35;6,35;6,35;4;1
2015.11.30 11:14;6,36;6,36;6,36;6,36;1;1
2015.11.30 11:45;6,36;6,36;6,34;6,34;2;1
2015.11.30 11:52;6,36;6,36;6,36;6,36;1;1
2015.11.30 13:09;6,45;6,55;6,45;6,55;8;1
2015.11.30 13:10;6,46;6,46;6,15;6,15;37;1
2015.11.30 13:11;6,25;6,25;6,24;6,24;4;1
2015.11.30 13:13;6,24;6,25;6,24;6,25;2;1
2015.11.30 13:14;6,34;6,34;6,34;6,34;1;1
2015.11.30 14:15;6,34;6,34;6,34;6,34;2;1
2015.11.30 14:40;6,35;6,35;6,35;6,35;1;1
2015.11.30 15:17;6,53;6,53;6,53;6,53;1;1
2015.11.30 15:19;6,53;6,53;6,53;6,53;1;1
2015.11.30 15:47;6,43;6,43;6,43;6,43;1;1
2015.11.27 10:36;6,59;6,59;6,59;6,59;1;1
2015.11.27 12:03;6,58;6,58;6,48;6,48;9;1
2015.11.27 14:51;6,44;6,44;6,43;6,43;2;1
2015.11.27 16:52;6,43;6,43;6,43;6,43;1;1
2015.11.27 16:53;6,43;6,62;6,43;6,62;6;1
2015.11.26 10:40;6,57;6,57;6,57;6,57;1;1
2015.11.26 10:57;6,66;6,66;6,66;6,66;1;1
2015.11.26 11:00;6,69;6,69;6,69;6,69;1;1
2015.11.26 14:46;6,58;6,58;6,58;6,58;1;1
2015.11.26 16:35;6,58;6,58;6,58;6,58;1;1
2015.11.25 10:02;6,61;6,61;6,61;6,61;1;1
2015.11.25 10:22;6,61;6,61;6,61;6,61;1;1
2015.11.25 10:23;6,61;6,61;6,61;6,61;1;1
2015.11.25 10:42;6,61;6,61;6,61;6,61;3;1
2015.11.25 12:02;6,63;6,67;6,63;6,67;2;1
2015.11.25 15:09;6,62;6,62;6,62;6,62;1;1
2015.11.25 16:31;6,62;6,62;6,62;6,62;2;1
2015.11.25 16:32;6,62;6,62;6,62;6,62;1;1
2015.11.25 16:33;6,61;6,61;6,61;6,61;1;1
2015.11.25 16:42;6,62;6,62;6,61;6,61;3;1
2015.11.25 16:44;6,61;6,61;6,61;6,61;1;1
2015.11.24 10:05;6,63;6,63;6,63;6,63;1;1
2015.11.24 10:12;6,80;6,80;6,80;6,80;1;1
2015.11.24 10:13;6,80;6,80;6,63;6,63;9;1
2015.11.24 10:19;6,81;6,81;6,81;6,81;1;1
2015.11.24 14:35;6,76;6,76;6,76;6,76;1;1
2015.11.24 15:05;6,76;6,76;6,76;6,76;1;1
2015.11.24 15:30;6,63;6,63;6,63;6,63;1;1
2015.11.24 15:32;6,76;6,76;6,76;6,76;1;1
2015.11.24 16:31;6,75;6,75;6,75;6,75;1;1
2015.11.24 16:52;6,64;6,64;6,63;6,63;4;1
2015.11.23 11:45;6,71;6,71;6,71;6,71;1;1
2015.11.23 12:07;6,71;6,71;6,71;6,71;1;1
2015.11.19 10:10;6,91;6,91;6,91;6,91;1;1
2015.11.19 10:14;6,62;6,62;6,62;6,62;1;1
2015.11.19 10:23;6,62;6,62;6,62;6,62;1;1
2015.11.19 10:24;6,53;6,53;6,49;6,49;4;1
2015.11.19 10:25;6,62;6,62;6,62;6,62;1;1
2015.11.19 10:40;6,72;6,72;6,72;6,72;1;1
2015.11.19 11:03;6,81;6,81;6,81;6,81;1;1
2015.11.19 16:48;6,72;6,72;6,72;6,72;1;1
2015.11.19 16:51;6,80;6,80;6,80;6,80;1;1
2015.11.18 10:04;6,44;6,44;6,44;6,44;3;1
2015.11.18 10:21;6,62;6,62;6,62;6,62;1;1
2015.11.18 10:22;6,45;6,62;6,45;6,62;2;1
2015.11.18 12:15;6,67;6,67;6,67;6,67;1;1
2015.11.18 14:22;6,71;6,71;6,71;6,71;1;1
2015.11.18 14:23;6,72;6,72;6,72;6,72;1;1
2015.11.18 14:24;6,73;6,73;6,73;6,73;2;1
2015.11.18 14:25;6,73;6,73;6,73;6,73;1;1
2015.11.17 10:13;6,30;6,30;6,30;6,30;1;1
2015.11.17 10:17;6,42;6,42;6,42;6,42;1;1
2015.11.17 10:18;6,43;6,43;6,43;6,43;1;1
2015.11.17 10:26;6,43;6,43;6,20;6,20;2;1
2015.11.17 10:29;6,48;6,48;6,48;6,48;1;1
2015.11.17 10:30;6,21;6,21;6,21;6,21;7;1
2015.11.17 10:48;6,48;6,48;6,48;6,48;1;1
2015.11.17 11:21;6,48;6,48;6,48;6,48;1;1
2015.11.17 11:22;6,49;6,49;6,49;6,49;1;1
2015.11.17 11:50;6,52;6,52;6,15;6,15;5;1
2015.11.17 11:51;6,62;6,62;6,62;6,62;1;1
2015.11.17 11:52;6,62;6,62;6,62;6,62;1;1
2015.11.17 12:43;6,62;6,62;6,62;6,62;1;1
2015.11.17 12:59;6,61;6,61;6,61;6,61;1;1
2015.11.17 15:05;6,61;6,61;6,61;6,61;1;1
2015.11.17 15:07;6,61;6,62;6,61;6,62;2;1
2015.11.17 15:08;6,62;6,62;6,62;6,62;1;1
2015.11.17 15:11;6,62;6,62;6,62;6,62;1;1
2015.11.17 15:19;6,63;6,63;6,63;6,63;1;1
2015.11.17 16:03;6,63;6,63;6,63;6,63;1;1
2015.11.17 16:11;6,43;6,43;6,43;6,43;1;1
2015.11.17 16:37;6,34;6,34;6,34;6,34;2;1
2015.11.17 16:39;6,34;6,34;6,34;6,34;1;1
2015.11.17 16:40;6,26;6,26;6,26;6,26;1;1
